id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35338703,The Stonewall Room at Incentra Village House,241889662,Incentra,Manhattan,West Village,40.73766,-74.00448,Private room,999,1,2,2019-07-05,2.0,5,321
35339100,Renovated  Master Bedroom 47 Buffalo 3F Room#1,260688089,Hui,Brooklyn,Bedford-Stuyvesant,40.67815,-73.92534,Private room,60,1,1,2019-06-30,1.0,2,147
35339627,Newly Renovated Apartment 47 Buffalo 3F Room#2,260688089,Hui,Brooklyn,Bedford-Stuyvesant,40.67864,-73.92362,Private room,60,1,4,2019-06-30,4.0,2,166
35341419,"Cozy Room, kitchen bathroom & Patio Brooklyn NY",63866600,David,Brooklyn,Bay Ridge,40.6297,-74.0302,Private room,80,1,2,2019-07-01,2.0,3,344
35341842,"2 Rooms in Brooklyn NY, 1 block from Subway!",63866600,David,Brooklyn,Bay Ridge,40.63066,-74.03136,Private room,80,1,5,2019-07-06,4.69,3,361
35342701,Cozy Quiet Bedroom 47 Buffalo 3F Room#3,264732469,Longfang,Brooklyn,Bedford-Stuyvesant,40.67816,-73.92368,Private room,60,1,4,2019-06-28,4.0,2,173
35342841,Alcove Studio in the Heart of Chelsea!,22412963,Anne,Manhattan,Chelsea,40.74216,-73.99363,Entire home/apt,180,1,1,2019-06-25,1.0,3,210
35342886,Clean Private Room HELL'S KITCHEN A/C TV,226060825,Kenneth,Manhattan,Hell's Kitchen,40.76243,-73.98978,Private room,90,1,1,2019-06-19,1.0,1,138
35343097,Modern Royal Suite in Manhattan - New York City!,221213143,David,Manhattan,Midtown,40.74217,-73.98398,Entire home/apt,299,1,0,,0.0,9,339
35343102,Loft in the Village,42063010,Christy,Manhattan,East Village,40.72832,-73.98984,Private room,180,1,0,,0.0,1,177
35344126,Newly Renovated Apartment 47 Buffalo 3F Room#4,264732469,Longfang,Brooklyn,Bedford-Stuyvesant,40.67838,-73.92349,Private room,60,1,3,2019-06-24,3.0,2,176
35345097,"Eclectic, one of a kind West Village apartment",266062621,Beckett,Manhattan,West Village,40.73006,-74.00713,Entire home/apt,250,1,1,2019-06-16,1.0,1,27
35345694,Sunlit LGBTQ+ Cozy Private Queen Room @Bushwick,135563904,Michael,Queens,Ridgewood,40.70527,-73.91075,Private room,180,1,0,,0.0,3,76
35346788,15 min to Manhattan! 6-20 July discountprice 1200,16562278,Александрина,Queens,Astoria,40.75998,-73.926,Entire home/apt,150,1,1,2019-07-03,1.0,1,5
35346820,Private Room in Luxury Penthouse Apartment,3241323,Victor,Brooklyn,East Flatbush,40.65539,-73.94961,Private room,175,1,3,2019-06-30,3.0,1,87
35347096,Massive 2 Bedrooms 2 Bath Private Elevator,62664257,Shei,Manhattan,East Village,40.72671,-73.97986,Entire home/apt,450,1,0,,0.0,1,365
35348683,Central Park/Times Square Luxury Suite,16830841,Mara,Manhattan,Midtown,40.76372,-73.98182,Private room,358,1,2,2019-07-01,2.0,5,322
35352188,10 minutes from JFK airport & Belmont Stakes,69700229,Shatese,Queens,Jamaica,40.68158,-73.7755,Private room,75,1,0,,0.0,3,364
35352430,Get Together/ Small party space,69700229,Shatese,Queens,Jamaica,40.68144,-73.77739,Entire home/apt,250,1,0,,0.0,3,22
35352621,washer/dryer private room 20 min from time square,256321373,JessDoinMe,Manhattan,Harlem,40.82168,-73.93855,Private room,50,1,1,2019-06-09,1.0,1,116
35354079,Cozy and luxurious apt in heart of Upper East Side,50484258,Daniel,Manhattan,Upper East Side,40.76299,-73.961,Entire home/apt,290,1,0,,0.0,1,0
35361159,Your Next Stay Should be Here...Cute Stylish Condo,266212681,Charisse,Manhattan,Harlem,40.80778,-73.94561,Entire home/apt,200,1,4,2019-07-06,4.0,1,139
35368172,Stylish Spacious 1 bedroom in Amazing Location,266158631,Dani,Manhattan,Hell's Kitchen,40.76194,-73.99006,Entire home/apt,189,1,4,2019-06-30,4.0,1,180
35369372,Spacious & Sunny 1 BR Apartment In Midtown W Patio,113464126,Zach,Manhattan,Hell's Kitchen,40.76285,-73.98609,Entire home/apt,189,1,3,2019-07-02,3.0,1,122
35370678,Cozy  Spacious Near TIMES SQUARE,141778215,Sandy,Manhattan,Chelsea,40.74814,-73.99416,Entire home/apt,269,1,2,2019-06-12,2.0,1,238
35374299,Cozy South Williamsburg Room- Best Location in BK,9843389,Lawrence,Brooklyn,Williamsburg,40.70929,-73.95523,Private room,75,1,2,2019-06-13,1.82,2,260
35376063,Bright and Airy Williamsburg Apartment,25352847,Rachel,Brooklyn,Williamsburg,40.71452,-73.9534,Entire home/apt,250,1,1,2019-06-16,1.0,2,64
35378514,Cozy 2 bedrooms apt in Times Square 4-5ppl,265372312,Carmen,Manhattan,Hell's Kitchen,40.76015,-73.99341,Entire home/apt,275,1,5,2019-06-26,5.0,1,124
35378679,"Bright, Spacious, Royal Luxury Escape",266333619,Yvonne,Manhattan,Washington Heights,40.85609,-73.93166,Entire home/apt,160,1,3,2019-06-25,3.0,1,75
35380876,12th Floor Harlem Apartment w/ Sunlight and View,36793330,Romel,Manhattan,Harlem,40.81852,-73.9381,Private room,120,1,0,,0.0,1,89
35384123,Botanical Home,266360944,Olga,Queens,Springfield Gardens,40.66104,-73.76251,Private room,70,1,1,2019-06-16,1.0,1,89
35384172,Extremely Large 2 Bedroom Midtown Apartment,266157648,Kraja,Manhattan,Kips Bay,40.74363,-73.9773,Entire home/apt,299,1,4,2019-07-06,4.0,1,348
35384544,Gorgeous 1 BDR Apartment- 2 blocks to Times Sq.,219303510,Guido,Manhattan,Hell's Kitchen,40.76212,-73.99265,Entire home/apt,190,1,4,2019-07-07,4.0,1,36
35386161,Prime Williamsburg Bedroom For You,9208470,Erika,Brooklyn,Williamsburg,40.71257,-73.96326,Private room,66,1,4,2019-06-21,4.0,1,36
35386373,Great private outdoor space near LES skate park,5971983,Nate,Manhattan,Two Bridges,40.71192,-73.99539,Private room,77,1,2,2019-06-23,2.0,1,161
35386912,Pink,261462340,Luis,Queens,Fresh Meadows,40.73979,-73.77752,Entire home/apt,50,1,1,2019-06-30,1.0,1,178
35386935,"Gay friendly private room, 20 minutes to Manhattan",16950644,Bojan,Queens,Jackson Heights,40.75103,-73.8913,Private room,85,1,2,2019-07-07,2.0,1,42
35386983,Big 3 Bedroom Apartment in Prime Midtown Manhatten,266398080,Endrit,Manhattan,Kips Bay,40.74535,-73.97753,Entire home/apt,349,1,4,2019-07-01,4.0,1,265
35388921,Stay good stay cheap in Manhattan,109231531,Sophia,Manhattan,Washington Heights,40.84274,-73.94219,Private room,90,1,0,,0.0,2,179
35389003,Live good live cheap in Manhattan,109231531,Sophia,Manhattan,Washington Heights,40.84414,-73.94099,Private room,90,1,0,,0.0,2,179
35407072,Brooklyn Apartment/ Guaranteed Perfect Stay,106168229,Daniel,Brooklyn,Crown Heights,40.67585,-73.91808,Private room,30,1,1,2019-06-06,0.88,1,34
35409062,"FREE Private Parking, HOME AWAY FROM HOME",266505967,Dean,Bronx,Fordham,40.86066,-73.89883,Private room,149,1,0,,0.0,1,363
35409565,Two  Bedroom in 2 Family House in Brooklyn,256544529,Dem,Brooklyn,Bedford-Stuyvesant,40.68722,-73.91962,Entire home/apt,150,1,3,2019-07-07,3.0,3,312
35415247,CRASH PAD  IN NYC,21216008,Jose,Queens,Jackson Heights,40.75009,-73.87799,Shared room,30,1,3,2019-06-20,3.0,4,350
35418634,"Cosy space,10mins from Manhattan!!",266561095,Vlada,Queens,Astoria,40.75566,-73.91742,Entire home/apt,85,1,1,2019-06-23,1.0,1,27
35420482,"Chic, modern Studio with balcony access",17349726,Gillian,Brooklyn,Bushwick,40.69424,-73.92652,Entire home/apt,89,1,8,2019-07-03,7.5,1,88
35422253,"Bright, sunlit modern place in trendy neighborhood",152518136,Linda,Queens,Ridgewood,40.70633,-73.91344,Private room,100,1,2,2019-06-23,2.0,1,63
35422599,TRANQUIL HAVEN W/PRIVATE BATH-8 MINS TO JFK RM.#1,178272943,Sharon,Queens,Jamaica,40.67162,-73.77919,Private room,65,1,0,,0.0,4,74
35424418,Sunny Northern Nook,23455550,Kyle,Manhattan,Inwood,40.86542,-73.92092,Entire home/apt,100,1,0,,0.0,1,0
35424717,"2Br Apartment  in Soho - Enough said, right?!",9883499,Emily,Manhattan,SoHo,40.72358,-74.00397,Entire home/apt,230,1,1,2019-06-06,0.91,1,6
35425001,"cute, quite, one bedroom Gramercy apartment",65960619,Andrea,Manhattan,Gramercy,40.73523,-73.98142,Entire home/apt,160,1,0,,0.0,1,14
35425436,World luxury,266609191,Yvette,Brooklyn,Bedford-Stuyvesant,40.68451,-73.92753,Private room,70,1,2,2019-06-15,2.0,1,161
35428184,Private Room in Manhattan near Central Park,59392910,Tara,Manhattan,Upper East Side,40.76462,-73.95842,Private room,108,1,4,2019-07-07,4.0,1,113
35430128,Upper West Side Sweet&Cozy STUDIO,266641882,Katie J,Manhattan,Upper West Side,40.79836,-73.96784,Entire home/apt,135,1,7,2019-06-28,7.0,1,94
35430378,Enchanted room 5 mins from JFK/ LGA 15 mins away,266645207,Michael,Queens,Springfield Gardens,40.66206,-73.74962,Private room,75,1,0,,0.0,2,180
35432326,Beautiful Luxury Studio on Wall St- Sleeps up to 4,63941116,Folami,Manhattan,Financial District,40.70606,-74.00899,Entire home/apt,199,1,3,2019-06-20,3.0,1,324
35446198,COMFORTABLE PRIVATE ROOM in Williamsburg,8119817,Mila,Brooklyn,Williamsburg,40.71601,-73.9413,Private room,80,1,1,2019-06-30,1.0,2,23
35448444,1BEAUTIFUL ROOM WITH AIR CONDITION SHEEPSHEAD BAY,102292061,Roman,Brooklyn,Sheepshead Bay,40.58625,-73.94591,Private room,50,1,8,2019-07-05,7.27,3,75
35456322,Brand New Spacious 2 Bedroom Apt Near Times Square,266762041,Rivka,Manhattan,Hell's Kitchen,40.75259,-73.9942,Entire home/apt,220,1,3,2019-06-22,3.0,1,52
35456622,4 Bedroom apartment in  2 family house in Brooklyn,266749340,Venessa,Brooklyn,Bedford-Stuyvesant,40.68919,-73.92553,Entire home/apt,190,1,3,2019-07-01,3.0,2,269
35458291,Geraldine's  1 BR APT 5 min from JFK,259207391,Pauline,Queens,Jamaica,40.67634,-73.79687,Private room,65,1,3,2019-07-02,3.0,3,357
35459328,Best Views of Times Square,266780775,Margarita,Manhattan,Hell's Kitchen,40.76021,-73.99976,Entire home/apt,305,1,2,2019-06-19,2.0,1,133
35460949,Sweet Home,69683180,Shuhua,Manhattan,Hell's Kitchen,40.76198,-74.00033,Entire home/apt,200,1,0,,0.0,1,3
35463996,Spacious Upper West Side Bedroom,19639667,Sara,Manhattan,Upper West Side,40.80092,-73.96195,Private room,100,1,0,,0.0,1,293
35464315,Apartment with basement private entrance,14717052,Lora,Brooklyn,Greenpoint,40.72329,-73.93758,Entire home/apt,180,1,2,2019-06-30,2.0,1,365
35464920,I have private bathrooms i have a lovely dresser,266823254,Temi,Queens,Bayswater,40.60825,-73.75695,Private room,60,1,0,,0.0,1,342
35465106,Explore NYC in Stylish Contemporary Studio,265666981,Lenny,Manhattan,Hell's Kitchen,40.76397,-73.99078,Entire home/apt,219,1,5,2019-07-01,5.0,1,173
35465579,Be happy in New York,194804585,Ines,Queens,Jackson Heights,40.75268,-73.88595,Private room,55,1,4,2019-06-27,4.0,2,308
35466749,Brand New One bedroom UpperEastSide,199466039,Sydney,Manhattan,Upper East Side,40.77664,-73.95481,Entire home/apt,349,1,0,,0.0,3,346
35467615,I LOVE NYC STUDIO .,241985816,Carlos,Queens,Astoria,40.76842,-73.90633,Private room,100,1,2,2019-06-25,2.0,3,179
35468220,Forest Hills Charming 1 bdrm apartment!,7599704,Sasha,Queens,Forest Hills,40.72085,-73.84088,Entire home/apt,75,1,0,,0.0,1,7
35469069,La Guardia Aiport My Place 1,259289556,Emely,Queens,East Elmhurst,40.76227,-73.86451,Private room,49,1,1,2019-06-16,1.0,1,48
35475475,Beautiful place in❤️of Manhattan ⌚Times Square,266828407,Alex,Manhattan,Hell's Kitchen,40.76183,-73.98948,Entire home/apt,350,1,10,2019-06-28,10.0,1,163
35480817,★★★Chic place in center of Manhattan★★★,266828681,Alex,Manhattan,Hell's Kitchen,40.75493,-73.99458,Entire home/apt,320,1,12,2019-07-02,12.0,1,189
35481276,NIGHT CRAS PAD,153371127,Nancy,Queens,Jackson Heights,40.74908,-73.87961,Shared room,28,1,0,,0.0,2,341
35483321,1 bedroom apt 35min away from the city.,254622508,Stephanie,Bronx,Kingsbridge,40.87256,-73.89978,Entire home/apt,95,1,4,2019-07-01,4.0,1,84
35484662,Cozy bedroom in Astoria next to subway,243367528,Lucca & Paula,Queens,Astoria,40.76599,-73.91225,Private room,100,1,9,2019-07-01,9.0,7,253
35484875,Luxury apt with Statue of Liberty view,266966503,Nyc,Manhattan,Financial District,40.70629,-74.01535,Entire home/apt,200,1,1,2019-06-27,1.0,1,326
35485220,A Comfy room in 3-bedroom apartment,264296595,Hyunsung,Queens,Flushing,40.75811,-73.82504,Shared room,69,1,2,2019-06-23,2.0,3,355
35485306,MODERN LOFT STUDIO IN CENTRE MANHATTAN (SLEEP 4)!,266800860,Marco,Manhattan,Murray Hill,40.74612,-73.97417,Entire home/apt,159,1,0,,0.0,1,201
35486871,The Hot Spot,208230311,Jordan,Manhattan,Washington Heights,40.83833,-73.94539,Private room,34,1,2,2019-06-21,2.0,1,278
35488159,Spread Love it's Brooklyn,242361272,Alicia,Brooklyn,East New York,40.66192,-73.88213,Entire home/apt,80,1,0,,0.0,1,297
35488376,Entire Apartment Near Times Square & Central Park,157430725,Fiona,Manhattan,Hell's Kitchen,40.76581,-73.98867,Entire home/apt,150,1,6,2019-07-01,6.0,3,222
35489384,Cozy Apartment,236186921,Iveth,Staten Island,Tottenville,40.50641,-74.23059,Entire home/apt,75,1,1,2019-06-28,1.0,1,299
35491409,Sunny Spacious Room in UWS near Central Park,266522456,Aaron,Manhattan,Upper West Side,40.80155,-73.96732,Private room,150,1,7,2019-07-07,7.0,3,135
35495374,"Bedroom in Hell’s Kitchen, Queen sized.",42761912,Dale,Manhattan,Hell's Kitchen,40.76333,-73.99141,Private room,125,1,0,,0.0,1,207
35496676,Cozy Private Bedroom in Upper West Side,266522456,Aaron,Manhattan,Upper West Side,40.8014,-73.96563,Private room,130,1,9,2019-07-07,9.0,3,79
35496813,"Malls, Resturants, Parks, Beaches,  Musems, Gyms",224558991,Gerry Elizabeth,Brooklyn,East New York,40.65681,-73.87854,Private room,31,1,0,,0.0,1,105
35496842,"Private,  cozy,  comfortable,  it feels like home",127836236,Segun,Bronx,Williamsbridge,40.88125,-73.84922,Entire home/apt,85,1,6,2019-07-04,6.0,1,362
35497728,"Upper West, cozy and clean appartment",24587566,Kasia,Manhattan,Washington Heights,40.85681,-73.92655,Private room,50,1,0,,0.0,1,87
35497792,Chelsea room near Highline,267068278,Sara,Manhattan,Chelsea,40.74704,-74.00239,Private room,105,1,1,2019-06-30,1.0,1,21
35508218,Garden Flat,155137506,Dandey,Queens,Laurelton,40.68129,-73.74745,Entire home/apt,85,1,8,2019-07-06,8.0,1,166
35508864,Architect Designed Industrial Oasis in Greenpoint,3830566,Tom,Brooklyn,Greenpoint,40.72105,-73.93933,Entire home/apt,200,1,2,2019-06-13,2.0,1,316
35509472,Master Room in FiDi - Private Bathroom,267144101,Olivia,Manhattan,Financial District,40.70612,-74.00464,Private room,145,1,0,,0.0,2,83
35510673,Clean Cozy Home,256502464,Paul,Manhattan,Harlem,40.82817,-73.94598,Private room,55,1,1,2019-06-23,1.0,3,35
35510795,"离缅街步行9分钟的电梯独立房间,提供免费矿泉水可乐",151810361,Jungyen,Queens,Flushing,40.76316,-73.82337,Private room,99,1,4,2019-07-06,4.0,6,364
35512438,Private Room in Ground Floor Apt w/Backyard access,13678557,Eb,Manhattan,East Harlem,40.80857,-73.93951,Private room,90,1,0,,0.0,1,102
35512965,Quiet Cozy Clean Home,256502464,Paul,Manhattan,Harlem,40.82784,-73.94559,Private room,55,1,0,,0.0,3,21
35517557,2 NICE ROMANTIC ROOM WITH AIR CONDITION BROOKLYN,102292061,Roman,Brooklyn,Sheepshead Bay,40.58567,-73.94501,Private room,50,1,6,2019-07-04,6.0,3,83
35518708,EMPIRE STATE BUILDING,241985816,Carlos,Queens,Astoria,40.76822,-73.90783,Private room,85,1,1,2019-06-17,1.0,3,60
35518805,FLATBUSH PLACE TO STAY AND GO attractions nearby,267223765,Jarmel,Brooklyn,Flatbush,40.64685,-73.96102,Private room,50,1,3,2019-06-26,3.0,3,348
35519038,3 Bedroom house in 2 family house.,266749340,Venessa,Brooklyn,Bedford-Stuyvesant,40.68971,-73.92527,Entire home/apt,190,1,1,2019-06-16,1.0,2,311
35519175,Brooklyn’s Delight nearJFK & LGA,16608415,Smidty,Brooklyn,East New York,40.66524,-73.89052,Private room,120,1,0,,0.0,3,103
35520115,"Kew Gardens/Flushing ""Pet Friendly"" avail Fr 6/13",266779292,Eileen,Queens,Kew Gardens Hills,40.71913,-73.816,Private room,90,1,2,2019-06-30,2.0,1,90
35522357,Bright Bohemian Gem in the Lower East Side,13483820,Marc,Manhattan,Chinatown,40.71496,-73.99063,Entire home/apt,120,1,0,,0.0,1,160
35533434,Upscale Deluxe Queen Hotel Room in Soho!,264478123,The Broome Hotel,Manhattan,SoHo,40.7207,-74.00034,Private room,100,1,0,,0.0,4,353
35533850,Your Own Private  Hideaway Junior Suite in Soho!,264478123,The Broome Hotel,Manhattan,SoHo,40.72109,-73.99972,Private room,100,1,0,,0.0,4,350
35533939,Private Deluxe Queen Room with Patio View in Soho!,264478123,The Broome Hotel,Manhattan,SoHo,40.72085,-73.99966,Private room,100,1,0,,0.0,4,352
35534087,Your own Penthouse with Private Terrace in Soho!,264478123,The Broome Hotel,Manhattan,SoHo,40.72254,-73.99985,Private room,100,1,0,,0.0,4,293
35536266,Private quiet studio,107716952,Michael,Queens,Jamaica,40.69128,-73.80864,Entire home/apt,50,1,4,2019-07-04,4.0,2,119
35539005,Private room in a clean two bedroom apartment,266117120,Adedayo,Brooklyn,Brownsville,40.65944,-73.91489,Private room,55,1,0,,0.0,1,86
35539920,#1 Hotel-Like Private Room King Bed Near JFK,263504959,David,Queens,Woodhaven,40.69158,-73.86578,Private room,50,1,6,2019-07-06,6.0,8,273
35540762,驿站,239139334,Fang,Queens,Bayside,40.76883,-73.78707,Private room,49,1,4,2019-07-08,4.0,3,345
35542686,"Quaint cozy room in Flushing Queens, in big apt",24423571,Ronny,Queens,Flushing,40.75283,-73.82561,Private room,46,1,1,2019-06-23,1.0,1,365
35543291,Room for rent for 2 Free parking pets welcomed,267414692,Carlos,Queens,Flushing,40.75932,-73.79859,Private room,70,1,2,2019-06-30,2.0,1,365
35546298,★Official & Only 6★Star Airbnb w/ TempurPedic Bed,52062343,Ronald,Bronx,Bronxdale,40.856,-73.86705,Shared room,57,1,4,2019-06-30,4.0,1,340
35546352,"Zen-Oasis, Entire Apartment Only 8 min from JFK!!",103336088,Tiyanna,Queens,Jamaica,40.6748,-73.79242,Entire home/apt,85,1,5,2019-07-07,5.0,1,62
35547909,舒适单人房(Comfort single room),257683179,H Ai,Queens,Flushing,40.76135,-73.80724,Private room,35,1,0,,0.0,6,7
35549378,A dreamy stay,267476000,Xanthi,Manhattan,Hell's Kitchen,40.76369,-73.98891,Private room,100,1,0,,0.0,1,167
35558366,"离缅街步行9分钟的电梯单间,提供免费矿泉水可乐",151810361,Jungyen,Queens,Flushing,40.76313,-73.8234,Private room,99,1,4,2019-07-01,4.0,6,365
35563781,"FLATBUSH PLACE TO COME AND GO  
1 out of 2 listing",267223765,Jarmel,Brooklyn,Flatbush,40.64936,-73.96061,Private room,50,1,2,2019-07-01,2.0,3,342
35565616,West Village Sanctuary,72674364,Leslie,Manhattan,West Village,40.73234,-74.00543,Entire home/apt,240,1,1,2019-06-22,1.0,1,75
35569626,Giant One-Bedroom In Heart Of Historic Area,245166170,Meg,Brooklyn,Flatbush,40.642,-73.95979,Entire home/apt,80,1,0,,0.0,1,12
35572559,Small Room in FiDi,267144101,Olivia,Manhattan,Financial District,40.70737,-74.00622,Private room,145,1,0,,0.0,2,35
35573815,Private Single Room in UWS near to Central Park,266522456,Aaron,Manhattan,Upper West Side,40.80102,-73.96669,Private room,60,1,3,2019-07-02,3.0,3,130
35574349,SoHo SoHo SoHo,159112181,Zachary And Ashley,Manhattan,SoHo,40.72683,-74.00222,Entire home/apt,275,1,1,2019-07-01,1.0,1,308
35576552,Private Room For The Night,155529225,Alejandro,Queens,Corona,40.74415,-73.86545,Private room,80,1,0,,0.0,1,365
35576863,JAVITS Beautiful Stay for your NYC Vacation *****,83819376,Ryan & Mary,Manhattan,Hell's Kitchen,40.75438,-73.99378,Entire home/apt,843,1,4,2019-07-04,4.0,1,358
35577620,Large Crownheights Apartment Sublet,21400616,LeKethia,Brooklyn,Crown Heights,40.67718,-73.93524,Entire home/apt,67,1,0,,0.0,2,300
35577642,Luxury building close to Yankees stadium,265153176,Jose,Bronx,Morris Heights,40.84631,-73.91641,Entire home/apt,150,1,3,2019-07-05,3.0,1,65
35578345,CLEAN CHIC CHELSEA NYC,146603340,Maria & Tom,Manhattan,Chelsea,40.74783,-73.99978,Entire home/apt,213,1,1,2019-07-08,1.0,1,336
35578522,"Huge, private bedroom next to train and PARK!",1394543,Jennifer,Brooklyn,Flatbush,40.6524,-73.96314,Private room,59,1,1,2019-07-02,1.0,2,24
35578913,Luxury Studio-Wall Street Awesome View & King Bed,267678892,Sang,Manhattan,Financial District,40.7061,-74.00936,Entire home/apt,225,1,1,2019-06-20,1.0,1,82
35579143,"Eastnest, amazing couch for your stay.",26364534,Mauricio,Manhattan,Upper East Side,40.76418,-73.9555,Shared room,66,1,1,2019-07-05,1.0,1,70
35579504,Sunny 4 br 2 bath duplex in the heart of Manhattan,267698769,Chase,Manhattan,Midtown,40.74512,-73.98212,Entire home/apt,395,1,4,2019-06-29,4.0,1,296
35580305,Beautiful studio loft on Wall St for 4,267702003,Tracie,Manhattan,Financial District,40.70517,-74.00907,Entire home/apt,215,1,4,2019-06-23,4.0,1,246
35582765,Charming 1 Bedroom Apartment (Discounted),267253127,Donna,Manhattan,Kips Bay,40.74496,-73.97678,Entire home/apt,132,1,2,2019-06-28,2.0,1,46
35583150,Beautiful Brownstone Entire Apartment In Manhattan,265424495,Benat,Manhattan,Harlem,40.80369,-73.94764,Entire home/apt,150,1,0,,0.0,2,14
35583886,Artsy Parisian Apt in Greenwich Village,255626808,Oli,Manhattan,Greenwich Village,40.73313,-73.9971,Entire home/apt,450,1,1,2019-06-26,1.0,1,156
35598116,Best Value ❤ Memorable Vacation in NYC,267678006,Alex,Manhattan,Midtown,40.76537,-73.98375,Entire home/apt,320,1,7,2019-06-28,7.0,1,121
